instance,tw,n,kn,time,phase,minseps,pmcs
CFG_stdlib_stdlib_isxdigit.gr,3,26,0,0.01,1,0,0
CFG_stdlib_stdlib_itoa.gr,2,19,0,0.02,1,0,0
CFG_stdlib_stdlib_labs.gr,2,13,0,0.01,1,0,0
CFG_stdlib_stdlib_ldexpf.gr,1,25,0,0.02,1,0,0
CFG_stdlib_stdlib_localtime.gr,1,7,0,0.01,1,0,0
CFG_stdlib_stdlib_log10f.gr,1,10,0,0.01,1,0,0
CFG_stdlib_stdlib_logf.gr,2,88,0,0.02,1,0,0
CFG_stdlib_stdlib_ltoa.gr,2,19,0,0.01,1,0,0
CFG_stdlib_stdlib_malloc.gr,3,63,0,0.01,1,0,0
CFG_stdlib_stdlib_memchr.gr,2,24,0,0.01,1,0,0
CFG_stdlib_stdlib_memcmp.gr,3,33,0,0.01,1,0,0
CFG_stdlib_stdlib_memcpy.gr,2,23,0,0.01,1,0,0
CFG_stdlib_stdlib_memmove.gr,2,47,0,0.03,1,0,0
CFG_stdlib_stdlib_memset.gr,2,18,0,0.01,1,0,0
CFG_stdlib_stdlib_mktime.gr,3,93,0,0.01,1,0,0
CFG_stdlib_stdlib_modff.gr,1,14,0,0.01,1,0,0
CFG_stdlib_stdlib_modschar.gr,1,10,0,0.01,1,0,0
CFG_stdlib_stdlib_modsint.gr,2,29,0,0.02,1,0,0
CFG_stdlib_stdlib_modslong.gr,2,31,0,0.02,1,0,0
CFG_stdlib_stdlib_modslonglong.gr,2,31,0,0.01,1,0,0
CFG_stdlib_stdlib_modsuchar.gr,1,11,0,0.01,1,0,0
CFG_stdlib_stdlib_modulong.gr,2,34,0,0.01,1,0,0
CFG_stdlib_stdlib_modulonglong.gr,2,34,0,0.01,1,0,0
CFG_stdlib_stdlib_moduschar.gr,1,11,0,0.01,1,0,0
CFG_stdlib_stdlib_mulint.gr,1,29,0,0.02,1,0,0
CFG_stdlib_stdlib_mullong.gr,1,143,0,0.01,1,0,0
CFG_stdlib_stdlib_mullonglong.gr,2,36,0,0.01,1,0,0
CFG_stdlib_stdlib_mulschar.gr,1,10,0,0.01,1,0,0
CFG_stdlib_stdlib_mulsuchar.gr,1,11,0,0.01,1,0,0
CFG_stdlib_stdlib_muluschar.gr,1,11,0,0.01,1,0,0
CFG_stdlib_stdlib_output_2digits.gr,1,16,0,0.01,1,0,0
CFG_stdlib_stdlib_output_digit.gr,2,17,0,0.01,1,0,0
CFG_stdlib_stdlib_powf.gr,2,27,0,0.01,1,0,0
CFG_stdlib_stdlib_print_format.gr,4,544,0,0.04,1,0,0
CFG_stdlib_stdlib_printf.gr,1,15,0,0.01,1,0,0
CFG_stdlib_stdlib_put_char_to_stdout.gr,1,6,0,0.01,1,0,0
CFG_stdlib_stdlib_put_char_to_string.gr,1,10,0,0.01,1,0,0
CFG_stdlib_stdlib_puts.gr,2,20,0,0.01,1,0,0
CFG_stdlib_stdlib_rand.gr,1,13,0,0.01,1,0,0
CFG_stdlib_stdlib_realloc.gr,3,83,0,0.01,1,0,0
CFG_stdlib_stdlib_rlslonglong.gr,1,7,0,0.01,1,0,0
CFG_stdlib_stdlib_rlulonglong.gr,2,52,0,0.01,1,0,0
CFG_stdlib_stdlib_rrslonglong.gr,2,65,0,0.01,1,0,0
CFG_stdlib_stdlib_rrulonglong.gr,2,56,0,0.01,1,0,0
CFG_stdlib_stdlib_schar2fs.gr,1,8,0,0.01,1,0,0
CFG_stdlib_stdlib_sincosf.gr,2,130,0,0.01,1,0,0
CFG_stdlib_stdlib_sincoshf.gr,2,110,0,0.01,1,0,0
CFG_stdlib_stdlib_sinf.gr,2,11,0,0.01,1,0,0
CFG_stdlib_stdlib_sinhf.gr,1,8,0,0.01,1,0,0
CFG_stdlib_stdlib_sint2fs.gr,1,8,0,0.01,1,0,0
CFG_stdlib_stdlib_slong2fs.gr,2,15,0,0.03,1,0,0
CFG_stdlib_stdlib_sprintf.gr,1,19,0,0.01,1,0,0
CFG_stdlib_stdlib_sqrtf.gr,2,66,0,0.01,1,0,0
CFG_stdlib_stdlib_srand.gr,1,6,0,0.01,1,0,0
CFG_stdlib_stdlib_strcat.gr,2,21,0,0.01,1,0,0
CFG_stdlib_stdlib_strchr.gr,2,18,0,0.01,1,0,0
CFG_stdlib_stdlib_strcmp.gr,2,21,0,0.01,1,0,0
CFG_stdlib_stdlib_strcpy.gr,2,15,0,0.01,1,0,0
CFG_stdlib_stdlib_strcspn.gr,2,20,0,0.01,1,0,0
CFG_stdlib_stdlib_strlen.gr,2,14,0,0.01,1,0,0
CFG_stdlib_stdlib_strncat.gr,2,30,0,0.02,1,0,0
CFG_stdlib_stdlib_strncmp.gr,3,26,0,0.01,1,0,0
CFG_stdlib_stdlib_strncpy.gr,2,30,0,0.01,1,0,0
CFG_stdlib_stdlib_strpbrk.gr,3,26,0,0.01,1,0,0
CFG_stdlib_stdlib_strrchr.gr,2,24,0,0.02,1,0,0
CFG_stdlib_stdlib_strspn.gr,2,20,0,0.01,1,0,0
CFG_stdlib_stdlib_strstr.gr,3,38,0,0.02,1,0,0
CFG_stdlib_stdlib_strtok.gr,3,49,0,0.02,1,0,0
CFG_stdlib_stdlib_strxfrm.gr,1,12,0,0.01,1,0,0
CFG_stdlib_stdlib_tancotf.gr,2,122,0,0.02,1,0,0
CFG_stdlib_stdlib_tanf.gr,1,8,0,0.01,1,0,0
CFG_stdlib_stdlib_tanhf.gr,2,81,0,0.01,1,0,0
CFG_stdlib_stdlib_time.gr,2,21,0,0.01,1,0,0
CFG_stdlib_stdlib_tolower.gr,2,17,0,0.01,1,0,0
CFG_stdlib_stdlib_toupper.gr,2,17,0,0.01,1,0,0
CFG_stdlib_stdlib_uchar2fs.gr,1,8,0,0.01,1,0,0
CFG_stdlib_stdlib_uint2fs.gr,1,8,0,0.01,1,0,0
CFG_stdlib_stdlib_uitoa.gr,2,42,0,0.01,1,0,0
CFG_stdlib_stdlib_ulong2fs.gr,2,43,0,0.01,1,0,0
CFG_stdlib_stdlib_ultoa.gr,2,40,0,0.01,1,0,0
CFG_stdlib_stdlib_vprintf.gr,1,10,0,0.01,1,0,0
CFG_stdlib_stdlib_vsprintf.gr,1,15,0,0.02,1,0,0
CFG_whetstone_whetstone_portme_clock.gr,1,13,0,0.02,1,0,0
CFG_whetstone_whetstone_portme_init.gr,1,21,0,0.02,1,0,0
CFG_whetstone_whetstone_portme_putchar.gr,2,9,0,0.01,1,0,0
CFG_whetstone_whetstone_whetstone_P0.gr,1,23,0,0.01,1,0,0
CFG_whetstone_whetstone_whetstone_P3.gr,1,28,0,0.01,1,0,0
CFG_whetstone_whetstone_whetstone_PA.gr,2,77,0,0.01,1,0,0
CFG_whetstone_whetstone_whetstone_main.gr,2,453,0,0.04,1,0,0
named-graphs_AhrensSzekeresGeneralizedQuadrangleGraph_3.gr,17,27,27,0.03,4,54,297
named-graphs_Balaban10Cage.gr,-1,70,70,MO,2,650672052,0
named-graphs_Balaban11Cage.gr,-1,112,112,MO,2,537916615,0
named-graphs_BalancedTree_3_5.gr,1,364,0,0.01,1,0,0
named-graphs_BarbellGraph_10_5.gr,9,25,0,0.01,1,0,0
named-graphs_BidiakisCube.gr,4,12,12,0.01,4,68,12
named-graphs_BiggsSmithGraph.gr,-1,102,102,MO,2,455596645,0
named-graphs_BlanusaFirstSnarkGraph.gr,5,18,18,0.02,4,319,104
named-graphs_BlanusaSecondSnarkGraph.gr,4,18,18,0.03,4,268,140
named-graphs_BrinkmannGraph.gr,8,21,21,0.04,4,680,497
named-graphs_BrouwerHaemersGraph.gr,-1,81,81,TO,3,109393608,0
named-graphs_BubbleSortGraph_5.gr,-1,120,120,MO,2,532673113,0
named-graphs_BuckyBall.gr,-1,60,60,TO,3,40578462,0
named-graphs_CameronGraph.gr,-1,231,231,MO,2,493272326,0
named-graphs_Cell120.gr,-1,600,600,TO,2,108168706,0
named-graphs_ChvatalGraph.gr,6,12,12,0.02,4,32,12
named-graphs_CirculantGraph_20_5.gr,2,20,0,0.01,1,0,0
named-graphs_CircularLadderGraph_20.gr,4,40,40,0.04,4,1490,40
named-graphs_ClebschGraph.gr,8,16,16,0.01,4,26,16
named-graphs_CompleteBipartiteGraph_25_20.gr,20,45,0,0.01,1,0,0
named-graphs_CompleteGraph_15.gr,14,15,0,0.02,1,0,0
named-graphs_CoxeterGraph.gr,7,28,28,0.68,4,14155,22736
named-graphs_CubeGraph_6.gr,-1,64,64,MO,2,572610724,0
named-graphs_CycleGraph_100.gr,2,100,0,0.01,1,0,0
named-graphs_DejterGraph.gr,-1,112,112,MO,2,486091144,0
named-graphs_DesarguesGraph.gr,6,20,20,0.04,4,895,260
named-graphs_DodecahedralGraph.gr,6,20,20,0.05,4,1002,560
named-graphs_DorogovtsevGoltsevMendesGraph.gr,2,3282,0,0.18,1,0,0
named-graphs_DoubleStarSnark.gr,6,30,30,0.24000000000000002,4,12942,2310
named-graphs_DurerGraph.gr,4,12,0,0.02,1,0,0
named-graphs_DyckGraph.gr,7,32,32,2.57,4,67908,48260
named-graphs_EllinghamHorton54Graph.gr,6,54,54,3.83,4,173985,17516
named-graphs_EllinghamHorton78Graph.gr,6,78,78,1133.08,4,38926165,3356
named-graphs_ErreraGraph.gr,6,17,17,0.02,4,218,117
named-graphs_F26AGraph.gr,7,26,26,0.23,4,7189,6591
named-graphs_FibonacciTree_10.gr,1,143,0,0.01,1,0,0
named-graphs_FlowerSnark.gr,6,20,20,0.07,4,876,2140
named-graphs_FoldedCubeGraph_7.gr,-1,64,64,MO,2,913767685,0
named-graphs_FolkmanGraph.gr,6,20,20,0.02,4,100,405
named-graphs_FosterGraph.gr,-1,90,90,MO,2,536852654,0
named-graphs_FranklinGraph.gr,4,12,12,0.01,4,39,96
named-graphs_FriendshipGraph_10.gr,2,21,0,0.01,1,0,0
named-graphs_FruchtGraph.gr,3,12,0,0.01,1,0,0
named-graphs_GeneralizedPetersenGraph_10_4.gr,6,20,20,0.03,4,627,310
named-graphs_GoethalsSeidelGraph_2_3.gr,11,16,16,0.01,4,52,16
named-graphs_GoldnerHararyGraph.gr,3,11,0,0.01,1,0,0
named-graphs_GossetGraph.gr,43,56,56,31.06,4,197786,126560
named-graphs_GrayGraph.gr,9,54,54,3353.04,4,133539546,726057
named-graphs_Grid2dGraph_20_40.gr,-1,800,788,TO,2,68155353,0
named-graphs_Grid2dGraph_5_5.gr,5,25,13,0.03,4,71,9
named-graphs_GrotzschGraph.gr,5,11,11,0.01,4,21,10
named-graphs_HallJankoGraph.gr,-1,100,100,TO,3,210946535,0
named-graphs_HanoiTowerGraph_4_3.gr,13,64,60,2543.77,4,31097421,4830480
named-graphs_HararyGraph_6_15.gr,6,15,0,0.01,1,0,0
named-graphs_HarborthGraph.gr,5,52,52,0.7,4,52942,158
named-graphs_HarriesGraph.gr,-1,70,70,MO,2,650662610,0
named-graphs_HarriesWongGraph.gr,-1,70,70,MO,2,650670407,0
named-graphs_HeawoodGraph.gr,5,14,14,0.01,4,49,56
named-graphs_HerschelGraph.gr,3,11,11,0.01,4,39,10
named-graphs_HexahedralGraph.gr,3,8,0,0.01,1,0,0
named-graphs_HigmanSimsGraph.gr,-1,100,100,MO,2,540719377,0
named-graphs_HoffmanGraph.gr,6,16,16,0.02,4,208,128
named-graphs_HoffmanSingletonGraph.gr,-1,50,50,TO,4,14830552,31091350
named-graphs_HoltGraph.gr,9,27,27,0.44,4,10776,9990
named-graphs_HortonGrap.gr,-1,96,96,MO,2,539216446,0
named-graphs_HouseGraph.gr,2,5,0,0.01,1,0,0
named-graphs_HouseXGraph.gr,3,5,0,0.01,1,0,0
named-graphs_HyperStarGraph_10_2.gr,8,45,0,0.04,1,0,0
named-graphs_HyperStarGraph_10_5.gr,-1,252,252,MO,2,443547950,0
named-graphs_IcosahedralGraph.gr,6,12,12,0.02,4,52,12
named-graphs_JohnsonGraph_10_4.gr,-1,210,210,MO,2,455493789,0
named-graphs_JohnsonGraph_8_2.gr,18,28,28,0.04,4,119,476
named-graphs_KittellGraph.gr,7,23,23,0.04,4,902,440
named-graphs_Klein3RegularGraph.gr,-1,56,56,TO,3,261055428,0
named-graphs_Klein7RegularGraph.gr,13,24,24,0.1,4,1830,1032
named-graphs_KneserGraph_10_2.gr,35,45,45,0.08,4,255,45
named-graphs_KneserGraph_8_3.gr,-1,56,56,TO,3,23366134,0
named-graphs_KrackhardtKiteGraph.gr,3,10,0,0.03,1,0,0
named-graphs_LadderGraph_20.gr,2,40,0,0.03,1,0,0
named-graphs_LjubljanaGraph.gr,-1,112,112,MO,2,486102979,0
named-graphs_LollipopGraph_7_5.gr,6,12,0,0.03,1,0,0
named-graphs_M22Graph.gr,-1,77,77,TO,2,259079257,0
named-graphs_MarkstroemGraph.gr,4,24,0,0.03,1,0,0
named-graphs_McGeeGraph.gr,7,24,24,0.16,4,2719,4802
named-graphs_MeredithGraph.gr,7,70,70,2.5,4,140454,16300
named-graphs_MoebiusKantorGraph.gr,5,16,16,0.03,4,192,64
named-graphs_MoserSpindle.gr,3,7,0,0.01,1,0,0
named-graphs_NKStarGraph_5_3.gr,-1,60,60,MO,2,552331770,0
named-graphs_NKStarGraph_8_2.gr,18,56,28,0.05,4,119,476
named-graphs_NStarGraph_5.gr,-1,120,120,MO,2,532662592,0
named-graphs_NauruGraph.gr,6,24,24,0.13,4,3685,1416
named-graphs_NonisotropicOrthogonalPolarGraph_3_5.gr,10,15,15,0.02,4,25,75
named-graphs_NonisotropicUnitaryPolarGraph_3_3.gr,53,63,63,10.44,4,49539,280119
named-graphs_OctahedralGraph.gr,4,6,0,0.01,1,0,0
named-graphs_OddGraph_3.gr,4,10,10,0.01,4,15,40
named-graphs_OddGraph_4.gr,12,35,35,10.75,4,223602,85120
named-graphs_OddGraph_5.gr,-1,126,126,MO,2,552280972,0
named-graphs_OrthogonalArrayBlockGraph_4_3.gr,8,9,0,0.02,1,0,0
named-graphs_OrthogonalPolarGraph_5_2.gr,9,15,15,0.03,4,30,15
named-graphs_PaleyGraph_17.gr,11,17,17,0.01,4,85,17
named-graphs_PappusGraph.gr,6,18,18,0.02,4,321,234
named-graphs_PasechnikGraph_1.gr,2,9,0,0.01,1,0,0
named-graphs_PasechnikGraph_2.gr,36,49,49,21.19,4,108143,528220
named-graphs_PasechnikGraph_3.gr,-1,121,121,TO,2,236194311,0
named-graphs_PathGraph_100.gr,1,100,0,0.03,1,0,0
named-graphs_PerkelGraph.gr,-1,57,57,MO,2,552344828,0
named-graphs_PetersenGraph.gr,4,10,10,0.02,4,15,10
named-graphs_PoussinGraph.gr,6,15,15,0.03,4,112,18
named-graphs_RingedTree_10.gr,-1,1023,765,TO,2,60767741,0
named-graphs_RingedTree_6.gr,9,63,45,1.96,4,47631,61671
named-graphs_RingedTree_8.gr,-1,255,189,MO,2,406583608,0
named-graphs_RobertsonGraph.gr,8,19,19,0.03,4,248,95
named-graphs_SchlaefliGraph.gr,21,27,27,0.05,4,603,459
named-graphs_ShrikhandeGraph.gr,9,16,16,0.02,4,134,112
named-graphs_SierpinskiGasketGraph_3.gr,3,15,0,0.01,1,0,0
named-graphs_SierpinskiGasketGraph_5.gr,4,123,0,0.03,1,0,0
named-graphs_SimsGewirtzGraph.gr,32,56,56,2980.16,4,16820729,1468936
named-graphs_SousselierGraph.gr,5,16,16,0.04,4,133,31
named-graphs_SquaredSkewHadamardMatrixGraph_1.gr,5,9,9,0.02,4,18,9
named-graphs_SquaredSkewHadamardMatrixGraph_2.gr,40,49,49,1.42,4,14749,17248
named-graphs_SquaredSkewHadamardMatrixGraph_3.gr,-1,121,121,TO,3,10684421,0
named-graphs_StarGraph_100.gr,1,101,0,0.02,1,0,0
named-graphs_SwitchedSquaredSkewHadamardMatrixGraph_1.gr,4,10,10,0.03,4,15,40
named-graphs_SwitchedSquaredSkewHadamardMatrixGraph_2.gr,38,50,50,6.64,4,61895,47895
named-graphs_SwitchedSquaredSkewHadamardMatrixGraph_3.gr,-1,122,122,TO,3,52334558,0
named-graphs_SylvesterGraph.gr,15,36,36,11.28,4,210637,85896
named-graphs_SymplecticDualPolarGraph_4_3.gr,27,40,40,6.71,4,60962,133840
named-graphs_SymplecticDualPolarGraph_4_4.gr,-1,85,85,MO,2,583786219,0
named-graphs_SymplecticPolarGraph_4_3.gr,28,40,40,2.41,4,31820,18520
named-graphs_SymplecticPolarGraph_4_4.gr,-1,85,85,MO,2,595476886,0
named-graphs_SzekeresSnarkGraph.gr,7,50,50,5.05,4,319930,12665
named-graphs_T2starGeneralizedQuadrangleGraph_2.gr,4,8,0,0.01,1,0,0
named-graphs_T2starGeneralizedQuadrangleGraph_4.gr,46,64,64,731.41,4,3701564,509248
named-graphs_TaylorTwographDescendantSRG_3.gr,17,27,27,0.03,4,54,297
named-graphs_TaylorTwographSRG_3.gr,22,28,28,0.03,4,106,28
named-graphs_TetrahedralGraph.gr,3,4,0,0.01,1,0,0
named-graphs_ThomsenGraph.gr,3,6,0,0.01,1,0,0
named-graphs_TietzeGraph.gr,4,12,9,0.01,4,9,21
named-graphs_Toroidal6RegularGrid2dGraph_4_6.gr,9,24,24,0.12,4,2021,2964
named-graphs_TruncatedIcosidodecahedralGraph.gr,-1,120,120,MO,2,532681391,0
named-graphs_TruncatedTetrahedralGraph.gr,4,12,0,0.01,1,0,0
named-graphs_Tutte12Cage.gr,-1,126,126,MO,2,552324258,0
named-graphs_TutteCoxeterGraph.gr,8,30,30,0.94,4,29266,18600
named-graphs_TutteGraph.gr,5,46,46,2.77,4,246194,684
named-graphs_WagnerGraph.gr,4,8,8,0.01,4,10,8
named-graphs_WatkinsSnarkGraph.gr,7,50,50,3.41,4,194600,17780
named-graphs_WellsGraph.gr,14,32,32,2.04,4,55760,12512
named-graphs_WheelGraph_100.gr,3,100,0,0.02,1,0,0
named-graphs_WienerArayaGraph.gr,7,42,42,5.87,4,420588,21788
named-graphs_WorldMap.gr,5,166,22,0.03,4,493,34
dimacs_DSJC1000.1.graph,-1,1000,1000,TO,2,117390288,0
dimacs_DSJC1000.5.graph,-1,1000,1000,MO,2,129415485,0
dimacs_DSJC1000.9.graph,-1,1000,1000,TO,3,5136068,0
dimacs_DSJC125.1.graph,-1,125,125,MO,2,552249980,0
dimacs_DSJC125.5.graph,-1,125,125,TO,3,18630627,0
dimacs_DSJC125.9.graph,119,125,125,0.36,4,1199,254
dimacs_DSJC250.1.graph,-1,250,250,MO,2,266044193,0
dimacs_DSJC250.5.graph,-1,250,250,MO,2,268145339,0
dimacs_DSJC250.9.graph,243,250,250,15.52,4,15436,3220
dimacs_DSJC500.1.graph,-1,500,500,MO,2,266130296,0
dimacs_DSJC500.5.graph,-1,500,500,MO,2,264456395,0
dimacs_DSJC500.9.graph,492,500,500,1218.3200000000002,4,184974,88847
dimacs_DSJR500.1.graph,-1,500,460,TO,2,91224894,0
dimacs_DSJR500.1c.graph,485,500,500,7.27,4,828,218
dimacs_DSJR500.5.graph,-1,500,500,TO,3,1717789,0
dimacs_anna.graph,12,138,22,0.03,4,60,23
dimacs_david.graph,13,87,29,0.03,4,188,127
dimacs_flat1000_50_0.graph,-1,1000,1000,MO,2,128653369,0
dimacs_flat1000_60_0.graph,-1,1000,1000,MO,2,128778502,0
dimacs_flat1000_76_0.graph,-1,1000,1000,MO,2,128856922,0
dimacs_flat300_20_0.graph,-1,300,300,MO,2,320190457,0
dimacs_flat300_26_0.graph,-1,300,300,MO,2,319775507,0
dimacs_flat300_28_0.graph,-1,300,300,MO,2,319765974,0
dimacs_fpsol2.i.1.graph,66,269,233,0.45,4,115,105
dimacs_fpsol2.i.2.graph,31,363,0,0.6,1,0,0
dimacs_fpsol2.i.3.graph,31,363,0,0.56,1,0,0
dimacs_games120.graph,-1,120,104,MO,2,545861964,0
dimacs_homer.graph,-1,556,95,TO,2,258202099,0
dimacs_huck.graph,10,74,0,0.02,1,0,0
dimacs_inithx.i.1.graph,56,519,317,1.43,4,173,246
dimacs_inithx.i.2.graph,31,558,0,0.54,1,0,0
dimacs_inithx.i.3.graph,31,559,0,0.54,1,0,0
dimacs_jean.graph,9,77,0,0.02,1,0,0
dimacs_latin_square_10.graph,-1,900,900,TO,3,1658220,0
dimacs_le450_15a.graph,-1,450,446,MO,2,239612356,0
dimacs_le450_15b.graph,-1,450,448,MO,2,241306569,0
dimacs_le450_15c.graph,-1,450,450,MO,2,239908553,0
dimacs_le450_15d.graph,-1,450,450,MO,2,239900946,0
dimacs_le450_25a.graph,-1,450,437,MO,2,231442615,0
dimacs_le450_25b.graph,-1,450,442,MO,2,234190420,0
dimacs_le450_25c.graph,-1,450,450,MO,2,239520815,0
dimacs_le450_25d.graph,-1,450,450,MO,2,239963004,0
dimacs_le450_5a.graph,-1,450,450,MO,2,239891548,0
dimacs_le450_5b.graph,-1,450,450,MO,2,240123134,0
dimacs_le450_5c.graph,-1,450,450,MO,2,239908049,0
dimacs_le450_5d.graph,-1,450,450,MO,2,239694783,0
dimacs_miles1000.graph,49,128,121,0.96,4,10374,2805
dimacs_miles1500.graph,77,128,128,0.23,4,246,326
dimacs_miles250.graph,9,125,14,0.04,4,10,8
dimacs_miles500.graph,22,128,79,0.39,4,5516,5349
dimacs_miles750.graph,36,128,97,0.55,4,3906,6335
dimacs_mulsol.i.1.graph,50,138,73,0.08,4,15,16
dimacs_mulsol.i.2.graph,32,173,116,0.16,4,80,91
dimacs_mulsol.i.3.graph,32,174,117,0.16,4,81,92
dimacs_mulsol.i.4.graph,32,175,118,0.21,4,81,92
dimacs_mulsol.i.5.graph,31,176,0,0.06,1,0,0
dimacs_myciel2.graph,2,5,0,0.01,1,0,0
dimacs_myciel3.graph,5,11,11,0.02,4,21,10
dimacs_myciel4.graph,10,23,23,0.04,4,184,182
dimacs_myciel5.graph,19,47,47,0.45,4,5725,3198
dimacs_myciel6.graph,35,95,95,196.95,4,1853624,9382
dimacs_myciel7.graph,-1,191,191,TO,2,356904042,0
dimacs_queen10_10.graph,-1,100,100,MO,2,455566532,0
dimacs_queen11_11.graph,-1,121,121,MO,2,532562191,0
dimacs_queen12_12.graph,-1,144,144,MO,2,536760450,0
dimacs_queen13_13.graph,-1,169,169,MO,2,369498776,0
dimacs_queen14_14.graph,-1,196,196,MO,2,421289749,0
dimacs_queen15_15.graph,-1,225,225,MO,2,485871826,0
dimacs_queen16_16.graph,-1,256,256,MO,2,375507963,0
dimacs_queen5_5.graph,18,25,25,0.02,4,354,225
dimacs_queen6_6.graph,25,36,36,0.25,4,4749,1598
dimacs_queen7_7.graph,35,49,49,8.42,4,78044,86347
dimacs_queen8_12.graph,-1,96,96,TO,2,504376757,0
dimacs_queen8_8.graph,45,64,64,371.39000000000004,4,1605977,611498
dimacs_queen9_9.graph,-1,81,81,TO,3,36302054,0
dimacs_school1.graph,-1,385,358,MO,2,189699605,0
dimacs_school1_nsh.graph,-1,352,329,MO,2,275721829,0
dimacs_zeroin.i.1.graph,50,126,0,0.04,1,0,0
dimacs_zeroin.i.2.graph,32,157,57,0.08,4,54,25
dimacs_zeroin.i.3.graph,32,157,57,0.06,4,54,25
pace2017_tw_bonus_6s151.gaifman_3.gr,-1,253,117,MO,2,536868706,0
pace2017_tw_bonus_FLA_13.gr,-1,280,191,MO,2,415038004,10
pace2017_tw_bonus_FLA_14.gr,-1,266,94,MO,2,544976982,0
pace2017_tw_bonus_FLA_15.gr,-1,325,145,MO,2,537653730,0
pace2017_tw_bonus_GTFS_VBB_EndeApr_Dez2016.zip_train+metro+tram_10.gr,-1,187,115,MO,2,536835890,0
pace2017_tw_bonus_GTFS_VBB_EndeApr_Dez2016.zip_train+metro+tram_11.gr,-1,192,116,MO,2,512999857,0
pace2017_tw_bonus_GTFS_VBB_EndeApr_Dez2016.zip_train+metro+tram_12.gr,-1,197,116,MO,2,536849151,0
pace2017_tw_bonus_GTFS_VBB_EndeApr_Dez2016.zip_train+metro+tram_13.gr,-1,190,114,MO,2,493482409,0
pace2017_tw_bonus_GTFS_VBB_EndeApr_Dez2016.zip_train+metro+tram_15.gr,-1,198,116,MO,2,513003449,0
pace2017_tw_bonus_GTFS_VBB_EndeApr_Dez2016.zip_train+metro+tram_9.gr,-1,143,80,MO,2,614617478,0
pace2017_tw_bonus_GTFS_VBB_EndeApr_Dez2016.zip_train+metro_12.gr,-1,103,71,TO,3,221134157,0
pace2017_tw_bonus_GTFS_VBB_EndeApr_Dez2016.zip_train+metro_14.gr,-1,123,74,TO,2,478347035,0
pace2017_tw_bonus_GTFS_VBB_EndeApr_Dez2016.zip_train+metro_15.gr,-1,124,74,TO,2,477103043,0
pace2017_tw_bonus_LKS_13.gr,-1,293,212,TO,2,398789133,0
pace2017_tw_bonus_LKS_15.gr,-1,220,142,MO,2,540392185,0
pace2017_tw_bonus_MD5-32-1.gaifman_4.gr,-1,225,100,MO,2,539114367,0
pace2017_tw_bonus_NY_11.gr,-1,226,193,MO,2,415050332,0
pace2017_tw_bonus_NY_13.gr,-1,283,194,TO,2,398334064,0
pace2017_tw_bonus_Pedigree_11_6.gr,-1,205,124,MO,2,532640780,0
pace2017_tw_bonus_Pedigree_11_7.gr,-1,202,114,MO,2,493481141,0
pace2017_tw_bonus_Pedigree_12_10.gr,-1,286,162,MO,2,359311000,0
pace2017_tw_bonus_Pedigree_12_12.gr,-1,277,159,MO,2,359298332,0
pace2017_tw_bonus_Pedigree_12_14.gr,-1,284,160,MO,2,359323804,0
pace2017_tw_bonus_Pedigree_12_8.gr,-1,217,130,MO,2,542645443,0
pace2017_tw_bonus_Pedigree_13_12.gr,-1,264,143,MO,2,537544889,0
pace2017_tw_bonus_Pedigree_13_9.gr,-1,268,152,MO,2,539546874,0
pace2017_tw_bonus_Promedas_11_7.gr,-1,191,130,MO,2,536846997,0
pace2017_tw_bonus_Promedas_21_9.gr,-1,253,147,MO,2,325329406,0
pace2017_tw_bonus_Promedas_22_6.gr,-1,200,102,MO,2,543994444,0
pace2017_tw_bonus_Promedas_22_8.gr,-1,224,141,MO,2,542197008,0
pace2017_tw_bonus_Promedas_23_6.gr,-1,253,145,MO,2,536869293,0
pace2017_tw_bonus_Promedas_24_11.gr,-1,273,153,MO,2,536856646,0
pace2017_tw_bonus_Promedas_25_8.gr,-1,204,129,MO,2,536843718,0
pace2017_tw_bonus_Promedas_27_8.gr,-1,165,116,MO,2,513019482,0
pace2017_tw_bonus_Promedas_28_10.gr,-1,333,212,TO,2,428594266,18
pace2017_tw_bonus_Promedas_30_7.gr,-1,164,112,MO,2,486092845,0
pace2017_tw_bonus_Promedas_31_8.gr,-1,376,244,TO,2,371066295,0
pace2017_tw_bonus_Promedas_32_8.gr,-1,238,177,MO,2,379576119,0
pace2017_tw_bonus_Promedas_34_8.gr,-1,174,125,MO,2,552335244,0
pace2017_tw_bonus_Promedas_43_13.gr,-1,197,132,MO,2,544285966,0
pace2017_tw_bonus_Promedas_44_11.gr,-1,362,257,MO,2,276167060,0
pace2017_tw_bonus_Promedas_44_9.gr,-1,276,205,TO,2,430722689,0
pace2017_tw_bonus_Promedas_45_7.gr,-1,159,110,MO,2,542018916,0
pace2017_tw_bonus_Promedas_46_15.gr,-1,227,145,MO,2,538109699,0
pace2017_tw_bonus_Promedas_46_8.gr,-1,175,95,MO,2,536867736,0
pace2017_tw_bonus_Promedas_48_5.gr,-1,134,100,MO,2,541472827,0
pace2017_tw_bonus_Promedas_49_8.gr,-1,184,143,MO,2,543921781,0
pace2017_tw_bonus_Promedas_50_7.gr,-1,175,121,MO,2,532668866,0
pace2017_tw_bonus_Promedas_51_12.gr,-1,230,172,MO,2,369819890,0
pace2017_tw_bonus_Promedas_51_14.gr,-1,406,317,MO,2,338990376,0
pace2017_tw_bonus_Promedas_55_9.gr,-1,221,176,MO,2,379571814,0
