instance,tw,info_ghtw_n,info_ghtw_kn,triang_ghtw,info_ghtw_phase,info_ghtw_minseps,info_ghtw_pmcs
hypergraphs_Pi-20-10-20-40-58.xml.hg,5,20,19,0.85,5,281,951
hypergraphs_Pi-20-10-20-40-59.xml.hg,4,20,18,0.31,5,90,218
hypergraphs_Pi-20-10-20-40-60.xml.hg,4,20,20,0.27,5,145,190
hypergraphs_Pi-20-10-20-40-61.xml.hg,4,20,20,0.28,5,99,261
hypergraphs_Pi-20-10-20-40-62.xml.hg,4,20,18,0.23,5,114,90
hypergraphs_Pi-20-10-20-40-63.xml.hg,4,20,20,0.7,5,274,789
hypergraphs_Pi-20-10-20-40-64.xml.hg,5,20,20,0.42,5,175,453
hypergraphs_Pi-20-10-20-40-65.xml.hg,4,20,18,0.31,5,157,226
hypergraphs_Pi-20-10-20-40-66.xml.hg,4,20,20,0.48,5,257,480
hypergraphs_Pi-20-10-20-40-67.xml.hg,4,20,18,0.27,5,100,218
hypergraphs_Pi-20-10-20-40-68.xml.hg,4,20,19,0.22,5,189,131
hypergraphs_Pi-20-10-20-40-69.xml.hg,5,20,19,0.4,5,152,368
hypergraphs_Pi-20-10-20-40-70.xml.hg,5,20,20,0.42,5,208,359
hypergraphs_Pi-20-10-20-40-71.xml.hg,4,20,20,0.63,5,314,735
hypergraphs_Pi-20-10-20-40-72.xml.hg,4,20,20,0.2,5,217,85
hypergraphs_Pi-20-10-20-40-73.xml.hg,5,20,19,0.93,5,220,930
hypergraphs_Pi-20-10-20-40-74.xml.hg,4,20,19,0.26,5,100,148
hypergraphs_Pi-20-10-20-40-75.xml.hg,5,20,20,0.4,5,280,333
hypergraphs_Pi-20-10-20-40-76.xml.hg,5,20,20,0.65,5,250,579
hypergraphs_Pi-20-10-20-40-77.xml.hg,5,20,19,0.32,5,94,239
hypergraphs_Pi-20-10-20-40-78.xml.hg,4,20,20,0.2,5,169,129
hypergraphs_Pi-20-10-20-40-79.xml.hg,4,20,20,0.24,5,143,141
hypergraphs_Pi-20-10-20-40-80.xml.hg,5,20,20,1.07,5,344,1218
hypergraphs_Pi-20-10-20-40-81.xml.hg,5,20,20,0.42,5,193,493
hypergraphs_Pi-20-10-20-40-82.xml.hg,4,20,19,0.2,5,139,85
hypergraphs_Pi-20-10-20-40-83.xml.hg,5,20,20,0.37,5,215,328
hypergraphs_Pi-20-10-20-40-84.xml.hg,4,20,20,0.41,5,159,377
hypergraphs_Pi-20-10-20-40-85.xml.hg,4,20,19,0.23,5,134,131
hypergraphs_Pi-20-10-20-40-86.xml.hg,5,20,20,0.3,5,157,239
hypergraphs_Pi-20-10-20-40-87.xml.hg,5,20,20,0.57,5,238,539
hypergraphs_Pi-20-10-20-40-88.xml.hg,4,20,19,0.38,5,128,338
hypergraphs_Pi-20-10-20-40-89.xml.hg,4,20,19,0.22,5,144,107
hypergraphs_Pi-20-10-20-40-90.xml.hg,4,20,19,0.28,5,120,227
hypergraphs_Pi-20-10-20-40-91.xml.hg,4,20,19,0.34,5,149,333
hypergraphs_Pi-20-10-20-40-92.xml.hg,4,20,19,0.22,5,173,113
hypergraphs_Pi-20-10-20-40-93.xml.hg,5,20,20,0.51,5,289,570
hypergraphs_Pi-20-10-20-40-94.xml.hg,4,20,20,0.18,5,163,84
hypergraphs_Pi-20-10-20-40-95.xml.hg,5,20,19,0.48,5,162,491
hypergraphs_Pi-20-10-20-40-96.xml.hg,4,20,19,0.16,5,106,59
hypergraphs_Pi-20-10-20-40-97.xml.hg,4,20,20,0.17,5,167,94
hypergraphs_Pi-20-10-20-40-98.xml.hg,4,20,20,0.29,5,116,231
hypergraphs_Pi-20-10-20-40-99.xml.hg,4,20,19,0.15,5,121,48
hypergraphs_Pi-40-10-07948-40-00.xml.hg,6,40,38,19.14,5,26291,22607
hypergraphs_Pi-40-10-07948-40-01.xml.hg,7,40,37,97.69,5,56411,140311
hypergraphs_Pi-40-10-07948-40-02.xml.hg,6,40,39,45.11,5,120410,69493
hypergraphs_Pi-40-10-07948-40-03.xml.hg,7,40,38,430.42,5,96336,709403
hypergraphs_Pi-40-10-07948-40-04.xml.hg,5,40,37,9.46,5,7654,10135
hypergraphs_Pi-40-10-07948-40-05.xml.hg,6,40,39,22.81,5,26739,25350
hypergraphs_Pi-40-10-07948-40-06.xml.hg,6,40,38,12.59,5,20180,17295
hypergraphs_Pi-40-10-07948-40-07.xml.hg,7,40,39,59.77,5,87349,95555
hypergraphs_Pi-40-10-07948-40-08.xml.hg,6,40,39,11.83,5,81907,19149
hypergraphs_Pi-40-10-07948-40-09.xml.hg,6,40,39,39.22,5,55634,64230
hypergraphs_Pi-40-10-07948-40-10.xml.hg,6,40,40,64.04,5,36966,106947
hypergraphs_Pi-40-10-07948-40-11.xml.hg,7,40,37,131.91,5,38133,228360
hypergraphs_Pi-40-10-07948-40-12.xml.hg,7,40,40,418.77,5,170062,720865
hypergraphs_Pi-40-10-07948-40-13.xml.hg,7,40,40,41.2,5,38096,56054
hypergraphs_Pi-40-10-07948-40-14.xml.hg,7,40,38,68.93,5,97857,123304
hypergraphs_Pi-40-10-07948-40-15.xml.hg,6,40,40,13.48,5,37861,21252
hypergraphs_Pi-40-10-07948-40-16.xml.hg,7,40,39,53.71,5,113414,89216
hypergraphs_Pi-40-10-07948-40-17.xml.hg,7,40,39,144.44,5,82863,243351
hypergraphs_Pi-40-10-07948-40-18.xml.hg,7,40,39,299.22,5,172635,485262
hypergraphs_Pi-40-10-07948-40-19.xml.hg,7,40,39,237.29,5,96646,425858
hypergraphs_Pi-40-10-07948-40-20.xml.hg,6,40,39,13.65,5,75483,21325
hypergraphs_Pi-40-10-07948-40-21.xml.hg,7,40,38,129.94,5,56062,205172
hypergraphs_Pi-40-10-07948-40-22.xml.hg,6,40,37,79.46,5,81020,127347
hypergraphs_Pi-40-10-07948-40-23.xml.hg,6,40,39,80.45,5,80349,139465
hypergraphs_Pi-40-10-07948-40-24.xml.hg,7,40,38,14.89,5,64662,20921
hypergraphs_Pi-40-10-07948-40-25.xml.hg,6,40,40,7.19,5,24237,10690
hypergraphs_Pi-40-10-07948-40-26.xml.hg,7,40,38,263.46,5,107418,421950
hypergraphs_Pi-40-10-07948-40-27.xml.hg,7,40,37,47.63,5,26885,65474
hypergraphs_Pi-40-10-07948-40-28.xml.hg,6,40,38,49.41,5,33216,79157
hypergraphs_Pi-40-10-07948-40-29.xml.hg,7,40,39,115.17,5,75187,215777
hypergraphs_Pi-40-10-07948-40-30.xml.hg,6,40,37,43.03,5,18408,50336
hypergraphs_Pi-40-10-07948-40-31.xml.hg,7,40,40,609.71,5,137953,1079545
hypergraphs_Pi-40-10-07948-40-32.xml.hg,7,40,38,43.4,5,45603,68349
hypergraphs_Pi-40-10-07948-40-33.xml.hg,6,40,40,40.98,5,46876,68578
hypergraphs_Pi-40-10-07948-40-34.xml.hg,7,40,38,118.39,5,64583,204659
hypergraphs_Pi-40-10-07948-40-35.xml.hg,6,40,39,18.64,5,32360,36527
hypergraphs_Pi-40-10-07948-40-36.xml.hg,6,40,37,4.18,5,26912,4721
hypergraphs_Pi-40-10-07948-40-37.xml.hg,7,40,40,22.16,5,106558,35458
hypergraphs_Pi-40-10-07948-40-38.xml.hg,7,40,40,41.76,5,199153,66681
hypergraphs_Pi-40-10-07948-40-39.xml.hg,6,40,39,22.6,5,26367,29227
hypergraphs_Pi-40-10-07948-40-40.xml.hg,7,40,40,48.07,5,78436,79144
hypergraphs_Pi-40-10-07948-40-41.xml.hg,6,40,39,12.81,5,63925,18596
hypergraphs_Pi-40-10-07948-40-42.xml.hg,6,40,40,30.62,5,61500,55355
hypergraphs_Pi-40-10-07948-40-43.xml.hg,7,40,37,36.21,5,30520,47752
hypergraphs_Pi-40-10-07948-40-44.xml.hg,7,40,38,112.86,5,50544,181693
hypergraphs_Pi-40-10-07948-40-45.xml.hg,6,40,39,13.14,5,39197,19879
hypergraphs_Pi-40-10-07948-40-46.xml.hg,6,40,37,13.75,5,21328,18771
hypergraphs_Pi-40-10-07948-40-47.xml.hg,7,40,39,261.43,5,206487,444698
hypergraphs_Pi-40-10-07948-40-48.xml.hg,7,40,39,253.53,5,96205,422008
hypergraphs_Pi-40-10-07948-40-49.xml.hg,7,40,40,71.81,5,127173,121631
hypergraphs_Pi-40-10-07948-40-50.xml.hg,7,40,40,211.71,5,78813,403899
hypergraphs_Pi-40-10-07948-40-51.xml.hg,6,40,39,109.65,5,34403,175678
hypergraphs_Pi-40-10-07948-40-52.xml.hg,7,40,38,65.92,5,66773,111292
hypergraphs_Pi-40-10-07948-40-53.xml.hg,7,40,38,16.92,5,80919,26071
hypergraphs_Pi-40-10-07948-40-54.xml.hg,7,40,40,321.62,5,182194,537362
hypergraphs_Pi-40-10-07948-40-55.xml.hg,7,40,37,39.2,5,33990,60022
hypergraphs_Pi-40-10-07948-40-56.xml.hg,6,40,38,31.73,5,17159,37670
hypergraphs_Pi-40-10-07948-40-57.xml.hg,7,40,39,145.2,5,55422,232524
hypergraphs_Pi-40-10-07948-40-58.xml.hg,6,40,39,103.04,5,76256,190498
hypergraphs_Pi-40-10-07948-40-59.xml.hg,5,40,40,7.69,5,26318,12743
hypergraphs_Pi-40-10-07948-40-60.xml.hg,7,40,40,139.36,5,68106,235690
hypergraphs_Pi-40-10-07948-40-61.xml.hg,7,40,40,70.27,5,122358,120097
hypergraphs_Pi-40-10-07948-40-62.xml.hg,6,40,39,47.61,5,37839,76673
hypergraphs_Pi-40-10-07948-40-63.xml.hg,7,40,39,155.59,5,116372,271304
hypergraphs_Pi-40-10-07948-40-64.xml.hg,6,40,39,22.23,5,60226,30685
hypergraphs_Pi-40-10-07948-40-65.xml.hg,7,40,38,284.71,5,107520,493779
hypergraphs_Pi-40-10-07948-40-66.xml.hg,7,40,38,33.54,5,38835,70092
hypergraphs_Pi-40-10-07948-40-67.xml.hg,7,40,38,64.72,5,51184,112101
hypergraphs_Pi-40-10-07948-40-68.xml.hg,7,40,38,47.96,5,42806,69523
hypergraphs_Pi-40-10-07948-40-69.xml.hg,7,40,38,12.85,5,44877,18401
hypergraphs_Pi-40-10-07948-40-70.xml.hg,6,40,37,68.55,5,31235,120806
hypergraphs_Pi-40-10-07948-40-71.xml.hg,7,40,40,115.56,5,232475,185141
hypergraphs_Pi-40-10-07948-40-72.xml.hg,6,40,39,14.71,5,32490,20355
hypergraphs_Pi-40-10-07948-40-73.xml.hg,7,40,39,48.54,5,42973,79270
hypergraphs_Pi-40-10-07948-40-74.xml.hg,6,40,38,73.59,5,64654,116392
hypergraphs_Pi-40-10-07948-40-75.xml.hg,7,40,40,361.8,5,125102,588494
hypergraphs_Pi-40-10-07948-40-76.xml.hg,6,40,37,62.36,5,27536,90303
hypergraphs_Pi-40-10-07948-40-77.xml.hg,7,40,39,180.24,5,110640,287068
hypergraphs_Pi-40-10-07948-40-78.xml.hg,7,40,40,13.72,5,122833,18244
hypergraphs_Pi-40-10-07948-40-79.xml.hg,6,40,38,14.43,5,44648,20746
hypergraphs_Pi-40-10-07948-40-80.xml.hg,6,40,36,3.18,5,19118,3687
hypergraphs_Pi-40-10-07948-40-81.xml.hg,7,40,38,29.79,5,52538,47093
hypergraphs_Pi-40-10-07948-40-82.xml.hg,6,40,38,13.54,5,32318,19507
hypergraphs_Pi-40-10-07948-40-83.xml.hg,7,40,40,81.72,5,87083,131231
hypergraphs_Pi-40-10-07948-40-84.xml.hg,7,40,36,16.14,5,37357,24075
hypergraphs_Pi-40-10-07948-40-85.xml.hg,7,40,38,24.87,5,28841,31890
hypergraphs_Pi-40-10-07948-40-86.xml.hg,6,40,40,11.97,5,57668,18892
hypergraphs_Pi-40-10-07948-40-87.xml.hg,7,40,40,65.11,5,68825,114088
hypergraphs_Pi-40-10-07948-40-88.xml.hg,6,40,38,12.5,5,50131,19254
hypergraphs_Pi-40-10-07948-40-89.xml.hg,7,40,36,182.56,5,44689,250893
hypergraphs_Pi-40-10-07948-40-90.xml.hg,7,40,40,71.38,5,58107,131157
hypergraphs_Pi-40-10-07948-40-91.xml.hg,7,40,38,199.82,5,73206,342484
hypergraphs_Pi-40-10-07948-40-92.xml.hg,7,40,39,50.49,5,84940,90742
hypergraphs_Pi-40-10-07948-40-93.xml.hg,6,40,38,49.76,5,35468,76959
hypergraphs_Pi-40-10-07948-40-94.xml.hg,6,40,39,62.77,5,51584,108184
hypergraphs_Pi-40-10-07948-40-95.xml.hg,7,40,38,45.38,5,56778,66803
hypergraphs_Pi-40-10-07948-40-96.xml.hg,6,40,38,11.55,5,55253,17375
hypergraphs_Pi-40-10-07948-40-97.xml.hg,7,40,40,18.57,5,107706,30420
hypergraphs_Pi-40-10-07948-40-98.xml.hg,6,40,38,81.79,5,61657,123937
hypergraphs_Pi-40-10-07948-40-99.xml.hg,7,40,39,22.13,5,84812,32030
hypergraphs_pigeonsPlus-06-03.xml.hg,3,24,0,0.05,1,0,0
hypergraphs_pigeonsPlus-06-04.xml.hg,3,30,0,0.06,1,0,0
hypergraphs_pigeonsPlus-06-05.xml.hg,3,36,0,0.06,1,0,0
hypergraphs_pigeonsPlus-06-06.xml.hg,3,42,0,0.06,1,0,0
hypergraphs_pigeonsPlus-06-07.xml.hg,3,48,0,0.06,1,0,0
hypergraphs_pigeonsPlus-06-08.xml.hg,3,54,0,0.06,1,0,0
hypergraphs_pigeonsPlus-06-09.xml.hg,3,60,0,0.05,1,0,0
hypergraphs_pigeonsPlus-06-10.xml.hg,3,66,0,0.06,1,0,0
hypergraphs_pigeonsPlus-07-03.xml.hg,4,28,0,0.06,1,0,0
hypergraphs_pigeonsPlus-07-04.xml.hg,4,35,0,0.05,1,0,0
hypergraphs_pigeonsPlus-07-05.xml.hg,4,42,0,0.07,1,0,0
hypergraphs_pigeonsPlus-07-06.xml.hg,4,49,0,0.06,1,0,0
hypergraphs_pigeonsPlus-07-07.xml.hg,4,56,0,0.06,1,0,0
hypergraphs_pigeonsPlus-07-08.xml.hg,4,63,0,0.05,1,0,0
hypergraphs_pigeonsPlus-07-09.xml.hg,4,70,0,0.07,1,0,0
hypergraphs_pigeonsPlus-08-03.xml.hg,4,32,0,0.07,1,0,0
hypergraphs_pigeonsPlus-08-04.xml.hg,4,40,0,0.07,1,0,0
hypergraphs_pigeonsPlus-08-05.xml.hg,4,48,0,0.06,1,0,0
hypergraphs_pigeonsPlus-08-06.xml.hg,4,56,0,0.07,1,0,0
hypergraphs_pigeonsPlus-08-07.xml.hg,4,64,0,0.07,1,0,0
hypergraphs_pigeonsPlus-08-08.xml.hg,4,72,0,0.07,1,0,0
hypergraphs_pigeonsPlus-09-03.xml.hg,5,36,0,0.07,1,0,0
hypergraphs_pigeonsPlus-09-04.xml.hg,5,45,0,0.08,1,0,0
hypergraphs_pigeonsPlus-09-05.xml.hg,5,54,0,0.07,1,0,0
hypergraphs_pigeonsPlus-09-06.xml.hg,5,63,0,0.07,1,0,0
hypergraphs_pigeonsPlus-09-07.xml.hg,5,72,0,0.07,1,0,0
hypergraphs_pigeonsPlus-10-03.xml.hg,5,40,0,0.08,1,0,0
hypergraphs_pigeonsPlus-10-04.xml.hg,5,50,0,0.08,1,0,0
hypergraphs_pigeonsPlus-10-05.xml.hg,5,60,0,0.07,1,0,0
hypergraphs_pigeonsPlus-10-06.xml.hg,5,70,0,0.07,1,0,0
hypergraphs_pigeonsPlus-10-07.xml.hg,5,80,0,0.08,1,0,0
hypergraphs_pigeonsPlus-11-02.xml.hg,6,33,0,0.08,1,0,0
hypergraphs_pigeonsPlus-11-03.xml.hg,6,44,0,0.08,1,0,0
hypergraphs_pigeonsPlus-11-04.xml.hg,6,55,0,0.08,1,0,0
hypergraphs_pigeonsPlus-11-05.xml.hg,6,66,0,0.07,1,0,0
hypergraphs_pigeonsPlus-11-06.xml.hg,6,77,0,0.09,1,0,0
hypergraphs_pret-060-25.xml.hg,5,60,60,12.78,5,340862,23348
hypergraphs_pret-060-40.xml.hg,5,60,60,14.07,5,340862,25984
hypergraphs_pret-060-60.xml.hg,5,60,60,11.94,5,340862,18211
hypergraphs_pret-060-75.xml.hg,5,60,60,13.51,5,340862,24430
hypergraphs_pret-150-25.xml.hg,-1,150,150,MO,2,325334561,0
hypergraphs_pret-150-40.xml.hg,-1,150,150,TO,2,368326261,0
hypergraphs_pret-150-60.xml.hg,-1,150,150,MO,2,325333269,0
hypergraphs_pret-150-75.xml.hg,-1,150,150,MO,2,325333213,0
hypergraphs_pret60_25.hg,5,60,60,14.72,5,340862,24327
hypergraphs_pret60_60.hg,5,60,60,14.41,5,340862,24327
hypergraphs_rand-10-20-10-5-10000-01.xml.hg,2,19,0,0.06,1,0,0
hypergraphs_rand-10-20-10-5-10000-02.xml.hg,2,18,0,0.04,1,0,0
hypergraphs_rand-10-20-10-5-10000-03.xml.hg,2,19,0,0.05,1,0,0
hypergraphs_rand-10-20-10-5-10000-04.xml.hg,2,20,0,0.06,1,0,0
hypergraphs_rand-10-20-10-5-10000-05.xml.hg,2,20,0,0.07,1,0,0
hypergraphs_rand-10-20-10-5-10000-06.xml.hg,2,18,17,0.09,5,4,7
hypergraphs_rand-10-20-10-5-10000-07.xml.hg,2,20,17,0.08,5,6,12
hypergraphs_rand-10-20-10-5-10000-08.xml.hg,3,20,18,0.08,5,7,15
hypergraphs_rand-10-20-10-5-10000-09.xml.hg,2,20,0,0.06,1,0,0
hypergraphs_rand-10-20-10-5-10000-10.xml.hg,2,19,0,0.08,1,0,0
hypergraphs_rand-10-20-10-5-10000-11.xml.hg,2,20,17,0.09,5,5,9
hypergraphs_rand-10-20-10-5-10000-12.xml.hg,2,20,0,0.06,1,0,0
hypergraphs_rand-10-20-10-5-10000-13.xml.hg,2,19,0,0.05,1,0,0
hypergraphs_rand-10-20-10-5-10000-14.xml.hg,2,20,0,0.07,1,0,0
hypergraphs_rand-10-20-10-5-10000-15.xml.hg,2,20,0,0.05,1,0,0
hypergraphs_rand-10-20-10-5-10000-16.xml.hg,2,19,0,0.05,1,0,0
hypergraphs_rand-10-20-10-5-10000-17.xml.hg,2,18,0,0.04,1,0,0
hypergraphs_rand-10-20-10-5-10000-18.xml.hg,2,20,0,0.07,1,0,0
hypergraphs_rand-10-20-10-5-10000-19.xml.hg,2,20,0,0.05,1,0,0
hypergraphs_rand-10-20-10-5-10000-20.xml.hg,2,20,0,0.06,1,0,0
hypergraphs_rand-10-60-20-30-51200-01.xml.hg,7,60,59,110.96,5,14264,90461
hypergraphs_rand-10-60-20-30-51200-02.xml.hg,7,59,59,404.43,5,14286,85115
hypergraphs_rand-10-60-20-30-51200-03.xml.hg,7,60,60,315.73,5,24691,164591
hypergraphs_rand-10-60-20-30-51200-04.xml.hg,7,60,59,285.61,5,15111,93676
hypergraphs_rand-10-60-20-30-51200-05.xml.hg,7,60,57,74.63,5,8800,48556
hypergraphs_rand-10-60-20-30-51200-06.xml.hg,7,60,59,454.63,5,17841,112212
hypergraphs_rand-10-60-20-30-51200-07.xml.hg,7,59,59,116.01,5,15252,91134
hypergraphs_rand-10-60-20-30-51200-08.xml.hg,7,60,60,304.82,5,23001,148720
hypergraphs_rand-10-60-20-30-51200-09.xml.hg,7,60,60,327.5,5,21613,140390
hypergraphs_rand-10-60-20-30-51200-10.xml.hg,7,60,59,191.08,5,24637,166375
hypergraphs_rand-10-60-20-30-51200-11.xml.hg,7,60,57,275.82,5,12265,69899
hypergraphs_rand-10-60-20-30-51200-12.xml.hg,7,60,60,116.84,5,15053,96519
hypergraphs_rand-10-60-20-30-51200-13.xml.hg,7,59,57,299.35,5,9390,55286
hypergraphs_rand-10-60-20-30-51200-14.xml.hg,7,59,59,89.12,5,10910,58067
hypergraphs_rand-10-60-20-30-51200-15.xml.hg,7,59,58,86.68,5,12340,69914
hypergraphs_rand-10-60-20-30-51200-16.xml.hg,7,60,59,442.94,5,10306,59291
hypergraphs_rand-10-60-20-30-51200-17.xml.hg,7,59,57,73.06,5,10224,60117
hypergraphs_rand-10-60-20-30-51200-18.xml.hg,7,58,57,75.58,5,10072,59894
hypergraphs_rand-10-60-20-30-51200-19.xml.hg,7,60,59,103.36,5,14314,85682
hypergraphs_rand-10-60-20-30-51200-20.xml.hg,7,59,56,63.34,5,8204,49235
hypergraphs_rand-10-60-20-30-51200-21.xml.hg,7,60,59,68.39,5,10118,57297
hypergraphs_rand-10-60-20-30-51200-22.xml.hg,7,60,58,78.31,5,9598,54107
hypergraphs_rand-10-60-20-30-51200-23.xml.hg,7,60,59,309.45,5,18721,115953
hypergraphs_rand-10-60-20-30-51200-24.xml.hg,7,60,58,73.17,5,9801,58618
hypergraphs_rand-10-60-20-30-51200-25.xml.hg,7,60,57,272.22,5,7553,42792
hypergraphs_rand-10-60-20-30-51200-26.xml.hg,7,58,56,58.02,5,6380,34600
hypergraphs_rand-10-60-20-30-51200-27.xml.hg,7,60,58,109.37,5,15043,92493
hypergraphs_rand-10-60-20-30-51200-28.xml.hg,7,60,59,116.02,5,15385,95104
hypergraphs_rand-10-60-20-30-51200-29.xml.hg,7,60,59,459.91,5,12569,72782
hypergraphs_rand-10-60-20-30-51200-30.xml.hg,7,58,58,495.33,5,8707,46628
hypergraphs_rand-10-60-20-30-51200-31.xml.hg,7,60,58,535.77,5,12045,67972
hypergraphs_rand-10-60-20-30-51200-32.xml.hg,7,60,59,110.46,5,13790,88719
hypergraphs_rand-10-60-20-30-51200-33.xml.hg,7,60,59,477.86,5,15306,89683
hypergraphs_rand-10-60-20-30-51200-34.xml.hg,7,60,59,242.45,5,15436,96057
hypergraphs_rand-10-60-20-30-51200-35.xml.hg,7,60,59,88.06,5,9082,54028
hypergraphs_rand-10-60-20-30-51200-36.xml.hg,7,59,57,289.37,5,8470,47399
hypergraphs_rand-10-60-20-30-51200-37.xml.hg,7,60,57,253.14,5,8619,47879
hypergraphs_rand-10-60-20-30-51200-38.xml.hg,7,60,58,79.96,5,10728,63050
hypergraphs_rand-10-60-20-30-51200-39.xml.hg,7,60,58,372.81,5,14207,87017
hypergraphs_rand-10-60-20-30-51200-40.xml.hg,6,59,57,72.69,5,9340,53681
hypergraphs_rand-10-60-20-30-51200-41.xml.hg,7,60,56,72.92,5,9035,50859
hypergraphs_rand-10-60-20-30-51200-42.xml.hg,7,60,59,334.85,5,17255,107810
hypergraphs_rand-10-60-20-30-51200-43.xml.hg,7,60,59,358.95,5,17627,104339
hypergraphs_rand-10-60-20-30-51200-44.xml.hg,7,60,57,75.47,5,10670,60479
hypergraphs_rand-10-60-20-30-51200-45.xml.hg,7,59,59,92.75,5,12631,73362
hypergraphs_rand-10-60-20-30-51200-46.xml.hg,7,60,58,77.17,5,11328,62964
hypergraphs_rand-10-60-20-30-51200-47.xml.hg,7,60,59,149.63,5,18913,120446
hypergraphs_rand-10-60-20-30-51200-48.xml.hg,7,60,59,109.2,5,14222,88271
hypergraphs_rand-10-60-20-30-51200-49.xml.hg,7,60,60,345.7,5,21949,140821
hypergraphs_rand-10-60-20-30-51200-50.xml.hg,7,60,58,115.37,5,15968,102054
hypergraphs_rand-15-23-3-16-150000-01.xml.hg,2,23,0,0.05,1,0,0
hypergraphs_rand-15-23-3-16-150000-02.xml.hg,2,23,0,0.02,1,0,0
hypergraphs_rand-15-23-3-16-150000-03.xml.hg,2,23,0,0.04,1,0,0
hypergraphs_rand-15-23-3-16-150000-04.xml.hg,2,23,0,0.03,1,0,0
hypergraphs_rand-15-23-3-16-150000-05.xml.hg,2,23,0,0.04,1,0,0
hypergraphs_rand-15-23-3-16-150000-06.xml.hg,2,23,0,0.06,1,0,0
hypergraphs_rand-15-23-3-16-150000-07.xml.hg,2,23,0,0.04,1,0,0
hypergraphs_rand-15-23-3-16-150000-08.xml.hg,2,23,0,0.05,1,0,0
hypergraphs_rand-15-23-3-16-150000-09.xml.hg,2,23,0,0.05,1,0,0
hypergraphs_rand-15-23-3-16-150000-10.xml.hg,2,23,0,0.03,1,0,0
hypergraphs_rand-15-23-3-16-150000-11.xml.hg,2,23,0,0.05,1,0,0
hypergraphs_rand-15-23-3-16-150000-12.xml.hg,2,23,0,0.05,1,0,0
hypergraphs_rand-15-23-3-16-150000-13.xml.hg,3,23,0,0.04,1,0,0
hypergraphs_rand-15-23-3-16-150000-14.xml.hg,2,23,0,0.03,1,0,0
hypergraphs_rand-15-23-3-16-150000-15.xml.hg,2,23,0,0.03,1,0,0
hypergraphs_rand-15-23-3-16-150000-16.xml.hg,2,23,0,0.05,1,0,0
hypergraphs_rand-15-23-3-16-150000-17.xml.hg,3,23,0,0.04,1,0,0
hypergraphs_rand-15-23-3-16-150000-18.xml.hg,2,23,0,0.04,1,0,0
hypergraphs_rand-15-23-3-16-150000-19.xml.hg,2,23,0,0.03,1,0,0
hypergraphs_rand-15-23-3-16-150000-20.xml.hg,2,23,0,0.06,1,0,0
hypergraphs_rand-15-23-3-16-150000-21.xml.hg,2,23,0,0.02,1,0,0
hypergraphs_rand-15-23-3-16-150000-22.xml.hg,3,23,0,0.05,1,0,0
hypergraphs_rand-15-23-3-16-150000-23.xml.hg,2,23,0,0.04,1,0,0
hypergraphs_rand-15-23-3-16-150000-24.xml.hg,3,23,0,0.07,1,0,0
hypergraphs_rand-15-23-3-16-150000-25.xml.hg,2,23,0,0.04,1,0,0
hypergraphs_rand-2-40-180-84-090-00.xml.hg,6,40,39,2.7,5,21396,4685
hypergraphs_rand-2-40-180-84-090-01.xml.hg,5,40,36,6.13,5,8814,10008
hypergraphs_rand-2-40-180-84-090-02.xml.hg,6,40,37,93.93,5,38690,173110
hypergraphs_rand-2-40-180-84-090-03.xml.hg,5,40,33,3.52,5,9014,4382
hypergraphs_rand-2-40-180-84-090-04.xml.hg,5,40,37,2.49,5,7968,2957
hypergraphs_rand-2-40-180-84-090-05.xml.hg,6,40,39,12.24,5,71944,27778
hypergraphs_rand-2-40-180-84-090-06.xml.hg,5,40,35,6.29,5,16288,9830
hypergraphs_rand-2-40-180-84-090-07.xml.hg,6,40,36,2.42,5,15399,3983
hypergraphs_rand-2-40-180-84-090-08.xml.hg,6,40,40,21.0,5,85020,46372
hypergraphs_rand-2-40-180-84-090-09.xml.hg,6,40,37,33.27,5,20961,58608
hypergraphs_rand-2-40-180-84-090-10.xml.hg,6,40,37,28.28,5,29578,55130
hypergraphs_rand-2-40-180-84-090-11.xml.hg,6,40,39,21.7,5,47401,53170
hypergraphs_rand-2-40-180-84-090-12.xml.hg,6,40,39,10.64,5,66080,22432
hypergraphs_rand-2-40-180-84-090-13.xml.hg,5,40,37,3.5,5,23842,8363
hypergraphs_rand-2-40-180-84-090-14.xml.hg,6,40,37,14.22,5,26813,24815
hypergraphs_rand-2-40-180-84-090-15.xml.hg,5,40,36,16.49,5,20834,27945
hypergraphs_rand-2-40-180-84-090-16.xml.hg,5,40,37,11.14,5,29313,23863
hypergraphs_rand-2-40-180-84-090-17.xml.hg,5,40,36,17.68,5,19029,32081
hypergraphs_rand-2-40-180-84-090-18.xml.hg,5,40,35,3.39,5,4771,5756
hypergraphs_rand-2-40-180-84-090-19.xml.hg,6,40,38,104.86,5,54659,234656
hypergraphs_rand-2-40-180-84-090-20.xml.hg,6,40,39,8.29,5,26505,14676
hypergraphs_rand-2-40-180-84-090-21.xml.hg,6,40,38,64.48,5,86809,171278
hypergraphs_rand-2-40-180-84-090-22.xml.hg,5,40,36,12.73,5,26900,21957
hypergraphs_rand-2-40-180-84-090-23.xml.hg,6,40,39,13.6,5,61499,25093
hypergraphs_rand-2-40-180-84-090-24.xml.hg,6,40,39,64.92,5,53582,157972
hypergraphs_rand-2-40-180-84-090-25.xml.hg,5,40,30,5.77,5,3464,7932
hypergraphs_rand-2-40-180-84-090-26.xml.hg,6,40,39,37.48,5,51689,90864
